"time" "obs"
"878" 1971.31303652968 0.823
"879" 1971.31323820396 0.823
"880" 1971.31359018265 0.661
"881" 1971.31414193303 0.581
"882" 1971.31449771689 0.5
"883" 1971.31485350076 0.449
"884" 1971.31903158295 0.398
"885" 1971.31936263318 0.346
"886" 1971.32050799087 0.398
"887" 1971.32202435312 0.581
"888" 1971.32251141553 0.91
"889" 1971.32270547945 0.91
"890" 1971.32308980213 0.742
"891" 1971.32580098935 0.581
"892" 1971.32945966514 0.5
"893" 1971.32964231355 0.581
"894" 1971.33132420091 0.581
"895" 1971.33216324201 1.09
"896" 1971.33270547945 1.09
"897" 1971.33338470320 1
"898" 1971.33384322679 1.19
"899" 1971.33492199391 1.09
"900" 1971.33828386606 0.91
"901" 1971.33864535769 1
"902" 1971.34680365297 0.742
"903" 1971.34751712329 0.661
"904" 1971.34953957382 0.661
"905" 1971.35043378995 0.5
"906" 1971.35785388128 0.449
"907" 1971.36367579909 0.449
"908" 1971.36372146119 0.5
"909" 1971.36399162861 1
"910" 1971.36430365297 1
"911" 1971.36502283105 0.742
"912" 1971.36706430746 0.5
"913" 1971.37693112633 0.398
"914" 1971.38825342466 0.295
"915" 1971.39526255708 0.295
"916" 1971.39566400304 0.398
"917" 1971.39613013699 0.398
"918" 1971.39867579909 0.295
"919" 1971.40344558600 0.295
"920" 1971.4036282344 0.398
"921" 1971.40381278539 0.398
"922" 1971.40419140030 0.581
"923" 1971.40491057839 0.581
"924" 1971.40552321157 0.5
"925" 1971.40613584475 0.449
"926" 1971.40739535769 0.398
"927" 1971.40798515982 0.346
"928" 1971.40937214612 0.346
"929" 1971.41035007610 0.295
"930" 1971.41050799087 0.251
"931" 1971.41847792998 0.251
"932" 1971.41863203957 0.211
"933" 1971.42277777778 0.211
"934" 1971.42905441400 0.171
"935" 1971.42910578387 0.295
"936" 1971.42917617960 0.5
"937" 1971.42930555556 1.14
"938" 1971.42937024353 1.48
"939" 1971.42948059361 1.94
"940" 1971.42965182648 2.21
"941" 1971.42976598174 2.08
"942" 1971.43003995434 1.41
"943" 1971.43036339422 1.09
"944" 1971.43096841705 0.855
"945" 1971.43139079148 0.742
"946" 1971.43236872146 0.581
"947" 1971.43445585997 0.5
"948" 1971.43799847793 0.398
"949" 1971.43834665145 0.5
"950" 1971.43851217656 0.742
"951" 1971.43865296804 0.742
"952" 1971.43909817352 0.581
"953" 1971.43960235921 0.5
"954" 1971.44010844749 0.449
"955" 1971.44035007610 0.5
"956" 1971.44059170472 0.581
"957" 1971.44070966514 1.14
"958" 1971.44075532724 1.41
"959" 1971.44098554033 1.81
"960" 1971.44197678843 1.14
"961" 1971.44300418569 0.855
"962" 1971.44314687976 1.19
"963" 1971.44355974125 1.14
"964" 1971.44370053272 1.09
"965" 1971.44473363775 1
"966" 1971.446402207 1.53
"967" 1971.44674467276 1.41
"968" 1971.44751902588 1.41
"969" 1971.44891171994 1.09
"970" 1971.45038622527 1.09
"971" 1971.45146499239 0.91
"972" 1971.45364916286 0.823
"973" 1971.45434360731 1
"974" 1971.45461187215 1.48
"975" 1971.45469178082 1.67
"976" 1971.45483447489 1.81
"977" 1971.45517694064 1.41
"978" 1971.45683980213 1
"979" 1971.45843417047 1
"980" 1971.45962709285 0.823
"981" 1971.46140981735 0.823
"982" 1971.4624543379 0.661
"983" 1971.46474505327 0.661
"984" 1971.46508751903 0.5
"985" 1971.46970319635 0.581
"986" 1971.47078196347 0.5
"987" 1971.47361872146 0.398
"988" 1971.47561834094 0.398
"989" 1971.47614726027 0.346
"990" 1971.48377092846 0.346
"991" 1971.48380517504 0.5
"992" 1971.48388888889 1.14
"993" 1971.48393835616 1.67
"994" 1971.4839783105 1.48
"995" 1971.48406582953 1.14
"996" 1971.48419330289 0.742
"997" 1971.48470319635 0.5
"998" 1971.48487252664 0.449
"999" 1971.48712519026 0.398
"1000" 1971.48883371385 0.398
"1001" 1971.48972031963 0.295
"1002" 1971.49474505327 0.295
"1003" 1971.49536910198 0.251
"1004" 1971.49665905632 0.251
"1005" 1971.49739916286 0.295
"1006" 1971.49827054795 0.449
"1007" 1971.50096841705 0.295
"1008" 1971.50295281583 0.295
"1009" 1971.50391933029 0.211
"1010" 1971.5100152207 0.211
"1011" 1971.51011986301 0.295
"1012" 1971.51033105023 0.251
"1013" 1971.51160388128 0.251
"1014" 1971.51180936073 0.211
"1015" 1971.52992770167 0.171
"1016" 1971.53022450533 0.211
"1017" 1971.53028158295 0.295
"1018" 1971.53039954338 0.5
"1019" 1971.53049467275 0.449
"1020" 1971.53118721461 0.295
"1021" 1971.53230403349 0.211
"1022" 1971.53505136986 0.171
"1023" 1971.53779870624 0.139
"1024" 1971.54429414003 0.139
"1025" 1971.54431697108 0.171
"1026" 1971.54438546423 0.295
"1027" 1971.54443112633 0.398
"1028" 1971.54454908676 0.251
"1029" 1971.54458904110 0.211
"1030" 1971.54488584475 0.171
"1031" 1971.54505136986 0.251
"1032" 1971.54949961948 0.171
"1033" 1971.55072488584 0.171
"1034" 1971.5601217656 0.139
"1035" 1971.56026826484 0.211
"1036" 1971.56033295282 0.171
"1037" 1971.56039954338 0.139
"1038" 1971.56062214612 0.13
"1039" 1971.5611434551 0.114
"1040" 1971.56314687976 0.114
"1041" 1971.56317732116 0.13
"1042" 1971.56327625571 0.211
"1043" 1971.56335045662 0.171
"1044" 1971.56344558600 0.13
"1045" 1971.56349695586 0.114
"1046" 1971.60046232877 0.114
"1047" 1971.60082952816 0.13
"1048" 1971.60151065449 0.171
"1049" 1971.60272450533 0.171
"1050" 1971.60286719939 0.211
"1051" 1971.60393645358 0.171
"1052" 1971.60500761035 0.139
"1053" 1971.60566590563 0.13
"1054" 1971.60755327245 0.114
"1055" 1971.61043759513 0.114
"1056" 1971.61044140030 0.13
"1057" 1971.61044710807 0.171
"1058" 1971.61046232877 0.295
"1059" 1971.61048135464 0.5
"1060" 1971.61049277017 0.661
"1061" 1971.61054033486 0.5
"1062" 1971.61063546423 0.295
"1063" 1971.61246575342 0.171
"1064" 1971.61258751903 0.346
"1065" 1971.61274353120 0.251
"1066" 1971.61282153729 0.211
"1067" 1971.61459855403 0.171
"1068" 1971.61465372907 0.295
"1069" 1971.61470890411 0.449
"1070" 1971.61488584475 0.251
"1071" 1971.61492960426 0.211
"1072" 1971.61541476408 0.171
"1073" 1971.61589992390 0.139
"1074" 1971.61664383562 0.13
"1075" 1971.61837709285 0.114
"1076" 1971.62180175038 0.114
"1077" 1971.62187214612 0.13
"1078" 1971.62200532725 0.171
"1079" 1971.62220700152 0.251
"1080" 1971.62222031963 0.295
"1081" 1971.62226978691 0.5
"1082" 1971.62235730594 1.09
"1083" 1971.62247526636 0.823
"1084" 1971.62259703196 0.91
"1085" 1971.62271689498 0.91
"1086" 1971.62276826484 0.855
"1087" 1971.62315258752 0.5
"1088" 1971.62324010654 0.449
"1089" 1971.62404109589 0.251
"1090" 1971.62467275495 0.211
"1091" 1971.62582572298 0.171
"1092" 1971.62611491629 0.171
"1093" 1971.62698439878 0.139
"1094" 1971.62848934551 0.13
"1095" 1971.63199961948 0.114
"1096" 1971.63203196347 0.13
"1097" 1971.63213850837 0.211
"1098" 1971.63220129376 0.171
"1099" 1971.63228310502 0.13
"1100" 1971.63232686454 0.114
"1101" 1971.63239155251 0.098
"1102" 1971.63541476408 0.114
"1103" 1971.63543378995 0.13
"1104" 1971.63546993912 0.171
"1105" 1971.63558028919 0.346
"1106" 1971.63574771690 0.346
"1107" 1971.63592656012 0.5
"1108" 1971.63598554034 0.581
"1109" 1971.6362347793 0.581
"1110" 1971.6363869863 0.5
"1111" 1971.63668949772 0.398
"1112" 1971.63770357686 0.251
"1113" 1971.63804223744 0.211
"1114" 1971.63996575342 0.211
"1115" 1971.64073820396 0.171
"1116" 1971.64133942161 0.171
"1117" 1971.64147640791 0.211
"1118" 1971.64182838661 0.211
"1119" 1971.64198439878 0.251
"1120" 1971.64240677321 0.251
"1121" 1971.64333523592 0.211
"1122" 1971.64515981735 0.211
"1123" 1971.64537480974 0.171
"1124" 1971.64713660578 0.139
"1125" 1971.64727929985 0.211
"1126" 1971.64824200913 0.171
"1127" 1971.64920471842 0.139
"1128" 1971.65262366819 0.139
"1129" 1971.65279870624 0.171
"1130" 1971.65353881279 0.171
"1131" 1971.653597793 0.295
"1132" 1971.65367579909 0.5
"1133" 1971.65384322679 0.251
"1134" 1971.65414193303 0.295
"1135" 1971.65452054795 0.251
"1136" 1971.65464041096 0.211
"1137" 1971.65713660578 0.171
"1138" 1971.65963470320 0.139
"1139" 1971.66433599696 0.139
"1140" 1971.66441971081 0.13
"1141" 1971.66461187215 0.114
"1142" 1971.66635464231 0.114
"1143" 1971.66637937595 0.13
"1144" 1971.66645928463 0.211
"1145" 1971.66656392694 0.171
"1146" 1971.66666666667 0.139
"1147" 1971.66955859970 0.139
"1148" 1971.66969178082 0.211
"1149" 1971.66973934551 0.171
"1150" 1971.66980022831 0.13
"1151" 1971.6698325723 0.114
"1152" 1971.69176369863 0.114
"1153" 1971.69191210046 0.098
"1154" 1971.69221080670 0.071
"1155" 1971.69342085236 0.058
"1156" 1971.69466133942 0.072
"1157" 1971.69477549467 0.114
"1158" 1971.69481544901 0.139
"1159" 1971.69503805175 0.13
"1160" 1971.69555745814 0.114
"1161" 1971.69629756469 0.098
"1162" 1971.69641362253 0.114
"1163" 1971.70451103501 0.071
"1164" 1971.70689687976 0.071
"1165" 1971.70704528158 0.058
"1166" 1971.70731925419 0.058
"1167" 1971.70742960426 0.071
"1168" 1971.70966704718 0.071
"1169" 1971.70974124810 0.058
"1170" 1971.71004756469 0.058
"1171" 1971.71019977169 0.071
"1172" 1971.71100266362 0.072
"1173" 1971.71113013699 0.098
"1174" 1971.71239155251 0.098
"1175" 1971.7125 0.084
"1176" 1971.71282724505 0.084
"1177" 1971.71292808219 0.098
"1178" 1971.71496004566 0.084
"1179" 1971.71505136986 0.071
"1180" 1971.71569824962 0.084
"1181" 1971.7175 0.084
"1182" 1971.71772260274 0.071
"1183" 1971.72224315068 0.098
"1184" 1971.72572488584 0.098
"1185" 1971.72596651446 0.084
"1186" 1971.73078767123 0.098
"1187" 1971.73093036530 0.114
"1188" 1971.73105593607 0.114
"1189" 1971.7310673516 0.13
"1190" 1971.73108828006 0.171
"1191" 1971.73113394216 0.295
"1192" 1971.73116628615 0.398
"1193" 1971.73124429224 0.251
"1194" 1971.73129756469 0.171
"1195" 1971.73177511416 0.171
"1196" 1971.73236872146 0.139
"1197" 1971.73288622527 0.13
"1198" 1971.73409436834 0.114
"1199" 1971.73582001522 0.098
"1200" 1971.74112442922 0.098
"1201" 1971.74150684931 0.114
"1202" 1971.74984018265 0.098
"1203" 1971.75048325723 0.084
"1204" 1971.75898211568 0.084
"1205" 1971.75993150685 0.098
"1206" 1971.76007800609 0.114
"1207" 1971.76048706241 0.114
"1208" 1971.76641362253 0.098
"1209" 1971.76660958904 0.084
"1210" 1971.77079908676 0.084
"1211" 1971.77086187215 0.114
"1212" 1971.77088470320 0.13
"1213" 1971.77095890411 0.211
"1214" 1971.77098934551 0.171
"1215" 1971.77102929985 0.13
"1216" 1971.77105022831 0.114
"1217" 1971.77396118721 0.098
"1218" 1971.77400684931 0.13
"1219" 1971.77406773212 0.211
"1220" 1971.77414764079 0.171
"1221" 1971.77422945205 0.139
"1222" 1971.77432648402 0.13
"1223" 1971.77455479452 0.114
"1224" 1971.77873097412 0.114
"1225" 1971.77891171994 0.084
"1226" 1971.77943493151 0.098
"1227" 1971.78010083714 0.098
"1228" 1971.78025114155 0.084
"1229" 1971.78159817352 0.114
"1230" 1971.78718987823 0.098
"1231" 1971.78723554033 0.13
"1232" 1971.78726978691 0.171
"1233" 1971.78737633181 0.346
"1234" 1971.78783485540 0.398
"1235" 1971.78807267884 0.398
"1236" 1971.78876712329 0.251
"1237" 1971.79046423135 0.171
"1238" 1971.79359969559 0.139
"1239" 1971.79364916286 0.13
"1240" 1971.79376902588 0.114
"1241" 1971.79780441400 0.139
"1242" 1971.79792427702 0.211
"1243" 1971.79811453577 0.171
"1244" 1971.79830669711 0.139
"1245" 1971.80618531202 0.139
"1246" 1971.80728310502 0.13
"1247" 1971.80984208524 0.114
"1248" 1971.81349695586 0.098
"1249" 1971.81804033486 0.114
"1250" 1971.83700913242 0.114
"1251" 1971.83903729072 0.139
"1252" 1971.83911910198 0.211
"1253" 1971.83949771690 0.171
"1254" 1971.84691400304 0.139
"1255" 1971.84708143075 0.211
"1256" 1971.8473173516 0.171
"1257" 1971.84901065449 0.171
"1258" 1971.84916856925 0.139
"1259" 1971.84988964992 0.139
"1260" 1971.85002283105 0.211
"1261" 1971.85071917808 0.171
"1262" 1971.85079528158 0.13
"1263" 1971.85083713851 0.114
"1264" 1971.85161529680 0.13
"1265" 1971.85306126332 0.171
"1266" 1971.85325342466 0.211
"1267" 1971.85431126332 0.171
"1268" 1971.85436263318 0.13
"1269" 1971.85438926941 0.114
"1270" 1971.85442922374 0.098
"1271" 1971.85464611872 0.13
"1272" 1971.85468417047 0.139
"1273" 1971.85541476408 0.139
"1274" 1971.85558599696 0.211
"1275" 1971.85601598174 0.171
"1276" 1971.85716133942 0.171
"1277" 1971.85754756469 0.295
"1278" 1971.85780441400 0.398
"1279" 1971.85858066971 0.346
"1280" 1971.85984589041 0.346
"1281" 1971.86017503805 0.5
"1282" 1971.86039383562 0.661
"1283" 1971.86056126332 1.14
"1284" 1971.86073059361 1.81
"1285" 1971.8611434551 1.48
"1286" 1971.86168188737 1
"1287" 1971.86211948250 0.855
"1288" 1971.86332762557 0.5
"1289" 1971.87021499239 0.295
"1290" 1971.88079337900 0.211
"1291" 1971.88112252664 0.251
"1292" 1971.88238203957 0.251
"1293" 1971.88288622527 0.398
"1294" 1971.88536529680 0.295
"1295" 1971.88570205479 0.5
"1296" 1971.88578576865 0.581
"1297" 1971.88597792998 1.19
"1298" 1971.88636035008 1.14
"1299" 1971.88722602740 0.661
"1300" 1971.88839992390 0.5
"1301" 1971.89032534247 0.398
"1302" 1971.89171042618 0.398
"1303" 1971.89221270928 0.449
"1304" 1971.89228500761 0.5
"1305" 1971.89264269406 0.91
"1306" 1971.89286719939 1.48
"1307" 1971.89300418569 1.94
"1308" 1971.89320015221 2.35
"1309" 1971.89352549467 3.19
"1310" 1971.89396879756 2.52
"1311" 1971.89444824962 2.21
"1312" 1971.89631659056 1.41
"1313" 1971.89722412481 1.19
"1314" 1971.89784627093 1.14
"1315" 1971.90343987823 0.742
"1316" 1971.90658295282 0.581
"1317" 1971.90682077626 0.5
"1318" 1971.91206811263 0.5
"1319" 1971.91238584475 0.581
"1320" 1971.91302130898 1.09
"1321" 1971.91359398782 1
"1322" 1971.91392313546 1
"1323" 1971.91440258752 1.41
"1324" 1971.91521308980 1.41
"1325" 1971.9187652207 1
"1326" 1971.91925038052 1
"1327" 1971.91991057839 1.19
"1328" 1971.92216894977 1.3
"1329" 1971.92375570776 1.14
"1330" 1971.92703386606 0.855
"1331" 1971.93062975647 0.581
"1332" 1971.93299847793 0.581
"1333" 1971.93427130898 0.5
"1334" 1971.93554414003 0.449
"1335" 1971.94426750381 0.398
"1336" 1971.94501331811 0.449
"1337" 1971.94622907154 0.5
"1338" 1971.95191400304 0.398
"1339" 1971.95219558600 0.449
"1340" 1971.96207382040 0.346
"1341" 1971.96411339422 0.346
"1342" 1971.96915334855 0.295
"1343" 1971.97106544901 0.398
"1344" 1971.97134703196 0.346
"1345" 1971.98259703196 0.346
"1346" 1971.98284627093 0.295
"1347" 1971.98970129376 0.295
"1348" 1971.99019977169 0.346
"1349" 1971.99063165906 0.295
"1350" 1971.99224505327 0.295
"1351" 1971.9924238965 0.346
"1352" 1971.99385083714 0.346
"1353" 1971.99400684931 0.449
"1354" 1971.99442351598 0.398
"1355" 1971.99460235921 0.5
"1356" 1971.99469178082 0.581
"1357" 1971.99513888889 1.14
"1358" 1971.99573249619 1.53
"1359" 1971.99666666667 1.48
"1360" 1971.99747907154 1.19
"1361" 1972.00215753425 0.823
"1362" 1972.00425584396 0.742
"1363" 1972.00677557681 0.742
"1364" 1972.00757627505 0.91
"1365" 1972.00828589860 1.19
"1366" 1972.00877163024 1.3
"1367" 1972.00913023679 1.19
"1368" 1972.01128377353 1.14
"1369" 1972.01404068002 1
"1370" 1972.01423421372 0.91
"1371" 1972.01656231026 0.91
"1372" 1972.01876707650 0.823
"1373" 1972.01926608986 0.742
"1374" 1972.01943875228 0.823
"1375" 1972.02152588039 0.742
"1376" 1972.02203438069 0.661
"1377" 1972.02290528233 0.661
"1378" 1972.02314625076 0.581
"1379" 1972.02840391621 0.581
"1380" 1972.02871129326 0.661
"1381" 1972.03004515786 0.581
"1382" 1972.03045878871 0.5
"1383" 1972.03068268063 0.581
"1384" 1972.03258955677 0.5
"1385" 1972.03317395264 0.449
"1386" 1972.03337887067 0.5
"1387" 1972.03474309350 0.581
"1388" 1972.03816029144 0.581
"1389" 1972.03837279903 0.5
"1390" 1972.03892304189 0.91
"1391" 1972.03910519126 1.09
"1392" 1972.03936513358 1.09
"1393" 1972.04149400425 1
"1394" 1972.04302899211 1
"1395" 1972.04692243473 0.91
"1396" 1972.04728293868 0.823
"1397" 1972.05120863692 0.823
"1398" 1972.05150652702 0.661
"1399" 1972.05960837887 0.661
"1400" 1972.06128946570 0.581
"1401" 1972.06161961141 0.5
"1402" 1972.07344793564 0.5
"1403" 1972.07379326047 0.91
"1404" 1972.07394125683 1.19
"1405" 1972.07425812083 1.53
"1406" 1972.07460534305 2.52
"1407" 1972.07486338798 2.52
"1408" 1972.07512712508 2.35
"1409" 1972.07577792957 2.52
"1410" 1972.07767721615 2.08
"1411" 1972.07798079842 1.81
"1412" 1972.07934881603 1.81
"1413" 1972.08157255616 1.48
"1414" 1972.0817945507 1.3
"1415" 1972.08287037037 1.3
"1416" 1972.0831986187 1.19
"1417" 1972.08507513661 1.14
"1418" 1972.08602572860 1.09
"1419" 1972.08630843959 0.91
"1420" 1972.08960230723 0.91
"1421" 1972.09009373103 1.09
"1422" 1972.0921523983 1
"1423" 1972.09295878871 1.09
"1424" 1972.09523186096 1.14
"1425" 1972.09573466910 1.3
"1426" 1972.09579918033 1.48
"1427" 1972.09605912265 2.35
"1428" 1972.09641962659 2.35
"1429" 1972.09707612325 2.08
"1430" 1972.09740437158 2.08
"1431" 1972.09835116879 1.81
"1432" 1972.09897730723 2.08
"1433" 1972.10558401639 1.48
"1434" 1972.10703172435 1.3
"1435" 1972.10812462052 1.3
"1436" 1972.10835989678 1.19
"1437" 1972.10894998482 1.19
"1438" 1972.10942622951 1.48
"1439" 1972.10998785671 2.35
"1440" 1972.11042235883 2.52
"1441" 1972.11185678506 2.08
"1442" 1972.11415452338 1.94
"1443" 1972.11441636308 1.67
"1444" 1972.11596653005 1.67
"1445" 1972.11629098361 2.08
"1446" 1972.11926229508 1.81
"1447" 1972.11950705829 1.94
"1448" 1972.11993397086 1.94
"1449" 1972.12200212508 1.67
"1450" 1972.12223550395 2.35
"1451" 1972.12251631755 3.36
"1452" 1972.12325060716 3.36
"1453" 1972.12356367638 4.09
"1454" 1972.125 4.27
"1455" 1972.12515748330 4.81
"1456" 1972.12538896478 4.63
"1457" 1972.12709471767 3.91
"1458" 1972.12924445962 3.36
"1459" 1972.12981936855 3.19
"1460" 1972.13266355495 3.19
"1461" 1972.134023983 3.02
"1462" 1972.13431238616 3.54
"1463" 1972.13455335458 4.45
"1464" 1972.13526677292 5.18
"1465" 1972.13637295082 4.27
"1466" 1972.13720969945 4.27
"1467" 1972.13853976928 3.91
"1468" 1972.14050356709 3.72
"1469" 1972.1433287796 3.02
"1470" 1972.14546903461 2.69
"1471" 1972.1468579235 2.69
"1472" 1972.14825060716 2.35
"1473" 1972.15230532787 1.48
"1474" 1972.15303961749 1.3
"1475" 1972.15441522465 1.19
"1476" 1972.16265938069 1
"1477" 1972.16329880085 1
"1478" 1972.16358910140 0.91
"1479" 1972.16585078931 0.91
"1480" 1972.16609744991 0.823
"1481" 1972.16923762902 0.823
"1482" 1972.16941977839 0.742
"1483" 1972.17157900729 0.742
"1484" 1972.17193951123 0.661
"1485" 1972.1726472374 0.661
"1486" 1972.17292046145 0.742
"1487" 1972.1741575592 0.742
"1488" 1972.17442888585 0.661
"1489" 1972.17515179114 0.661
"1490" 1972.17618776563 0.855
"1491" 1972.17632627505 0.91
"1492" 1972.17816105039 0.823
"1493" 1972.17922738312 0.855
"1494" 1972.17945506982 0.91
"1495" 1972.18102610808 0.823
"1496" 1972.18152322404 0.742
"1497" 1972.18206587735 0.855
"1498" 1972.18302595628 1
"1499" 1972.18635777171 1
"1500" 1972.18675242866 0.823
"1501" 1972.18912416515 0.823
"1502" 1972.18953210383 0.742
"1503" 1972.19186778992 0.742
"1504" 1972.19249392835 0.661
"1505" 1972.19337621433 0.661
"1506" 1972.19374810261 0.742
"1507" 1972.19502314815 0.742
"1508" 1972.19567205525 0.823
"1509" 1972.20061285671 0.661
"1510" 1972.20095248937 0.581
"1511" 1972.2042482544 0.661
"1512" 1972.20455183667 0.5
"1513" 1972.20545499393 0.5
"1514" 1972.20576426837 0.661
"1515" 1972.20692547055 0.581
"1516" 1972.20728028233 0.5
"1517" 1972.20800129022 0.5
"1518" 1972.20832384639 0.581
"1519" 1972.21037302672 0.5
"1520" 1972.21113008500 0.581
"1521" 1972.21140900121 0.5
"1522" 1972.21976889800 0.5
"1523" 1972.22004022465 0.398
"1524" 1972.22253149666 0.449
"1525" 1972.22276867031 0.398
"1526" 1972.22451047359 0.398
"1527" 1972.22523907104 0.449
"1528" 1972.22572290528 0.449
"1529" 1972.22611187007 0.398
"1530" 1972.23349650880 0.398
"1531" 1972.23374506679 0.346
"1532" 1972.23654561324 0.398
"1533" 1972.23917729205 0.398
"1534" 1972.24107468124 0.449
"1535" 1972.24572328476 0.449
"1536" 1972.2460325592 0.398
"1537" 1972.25006451123 0.398
"1538" 1972.25094110504 0.346
"1539" 1972.25176457195 0.346
"1540" 1972.25199415604 0.398
"1541" 1972.25250645112 0.398
"1542" 1972.25272654827 0.346
"1543" 1972.25489526412 0.398
"1544" 1972.25832384639 0.346
"1545" 1972.26116044323 0.346
"1546" 1972.26176760777 0.449
"1547" 1972.26492486339 0.398
"1548" 1972.26515255009 0.346
"1549" 1972.26567433212 0.398
"1550" 1972.2668715847 0.398
"1551" 1972.26812196418 0.449
"1552" 1972.26916363084 0.449
"1553" 1972.27074984821 0.398
"1554" 1972.27115968427 0.449
"1555" 1972.27125455373 0.5
"1556" 1972.27134942319 0.581
"1557" 1972.27185223133 0.581
"1558" 1972.27243283242 0.5
"1559" 1972.27301533090 0.449
"1560" 1972.27746281117 0.398
"1561" 1972.27997685185 0.398
"1562" 1972.28058970856 0.5
"1563" 1972.28138091985 0.742
"1564" 1972.28196341834 0.742
"1565" 1972.28214936248 0.823
"1566" 1972.28282103825 0.823
"1567" 1972.28657597146 0.581
"1568" 1972.28690611718 0.5
"1569" 1972.28945051609 0.581
"1570" 1972.29368738616 0.581
"1571" 1972.29566256831 0.5
"1572" 1972.29622040073 0.581
"1573" 1972.29650690650 0.581
"1574" 1972.29707043109 0.661
